Customer_ID,Model,Year,Region,Color,Fuel_Type,Transmission,Engine_Size_L,Mileage_KM,Price_USD,Unite_Sold,Sales_Classification,Total_Sales
30669,i8,2014,Asia,Silver,Petrol,Manual,4.6,23220,62679,3192,Low,200071368
30670,M5,2018,Asia,Black,Hybrid,Manual,1.9,39664,65159,7653,High,498661827
30671,M3,2013,Asia,Blue,Petrol,Automatic,2.3,63935,63428,1746,Low,110745288
30672,X6,2014,Asia,Grey,Diesel,Automatic,5,93849,93099,6411,Low,596857689
30673,X5,2013,North America,Red,Electric,Automatic,3.5,3417,96035,386,Low,37069510
30674,7 Series,2022,Europe,White,Petrol,Manual,3.6,73437,71718,8157,High,585003726
30675,i3,2011,Europe,Grey,Hybrid,Automatic,4.5,19570,110825,6527,Low,723354775
30676,5 Series,2019,Africa,White,Petrol,Automatic,3.3,48507,113029,3290,Low,371865410
30677,X6,2011,Africa,Red,Petrol,Manual,2.3,28316,113540,1412,Low,160318480
30678,X3,2011,North America,Red,Diesel,Manual,3,104543,98951,5530,Low,547199030
30679,M3,2022,Asia,White,Hybrid,Automatic,4.1,62012,96640,8067,High,779594880
30680,X5,2010,Middle East,Black,Petrol,Manual,4.6,94940,41389,3655,Low,151276795
30681,i3,2012,South America,White,Diesel,Automatic,2.5,90292,40628,7906,High,321204968
30682,i3,2024,North America,Grey,Hybrid,Manual,2.4,124061,89272,6394,Low,570805168
30683,X5,2023,Middle East,Black,Electric,Manual,2.6,32735,40872,487,Low,19904664
30684,5 Series,2020,Asia,Grey,Electric,Manual,3.6,21968,43051,1017,Low,43782867
30685,M3,2019,Asia,Silver,Hybrid,Manual,2.5,125021,90755,3273,Low,297041115
30686,M3,2010,Europe,White,Petrol,Automatic,4.6,166533,69066,9688,High,669111408
30687,X5,2013,Europe,Blue,Petrol,Automatic,4.9,40188,43537,6149,Low,267709013
30688,X3,2010,South America,Red,Electric,Automatic,3.9,150627,60552,6909,Low,418353768
30689,X1,2013,Asia,Red,Petrol,Automatic,4.9,111701,46450,1534,Low,71254300
30690,X6,2012,Asia,Silver,Diesel,Manual,2.5,99606,61348,861,Low,52820628
30691,3 Series,2018,Africa,Black,Electric,Automatic,4.4,93516,69772,7751,High,540802772
30692,M3,2010,North America,Red,Diesel,Manual,3.9,18929,45473,967,Low,43972391
30693,M3,2023,Europe,Red,Diesel,Manual,2.4,42213,106808,8455,High,903061640
30694,7 Series,2017,Middle East,Blue,Hybrid,Automatic,2.6,151732,44098,575,Low,25356350
30695,i3,2020,North America,White,Hybrid,Manual,3.2,105127,50265,2866,Low,144059490
30696,X5,2018,Africa,Blue,Electric,Manual,4.3,151915,38536,244,Low,9402784
30697,5 Series,2021,North America,Red,Electric,Manual,4.6,80766,89891,2864,Low,257447824
30698,i3,2016,Asia,Red,Electric,Manual,3.7,96700,94289,8093,High,763080877
30699,3 Series,2010,South America,Red,Petrol,Automatic,4,172879,106218,3646,Low,387270828
30700,X3,2013,Europe,Black,Diesel,Automatic,2.4,108821,111430,6497,Low,723960710
30701,7 Series,2019,South America,Silver,Hybrid,Automatic,4.1,167235,78677,5996,Low,471747292
30702,X6,2010,South America,Blue,Diesel,Manual,3.6,133870,111362,8049,High,896352738
30703,5 Series,2013,North America,Grey,Hybrid,Manual,2.3,185424,96287,6539,Low,629620693
30704,M3,2024,South America,Black,Petrol,Manual,4.8,9602,107426,1919,Low,206150494
30705,3 Series,2012,North America,Black,Diesel,Automatic,3.3,111298,90793,7476,High,678768468
30706,X6,2011,South America,Silver,Petrol,Manual,4.3,50597,66425,3453,Low,229365525
30707,X5,2010,North America,Grey,Diesel,Manual,3.3,35212,55525,686,Low,38090150
30708,M5,2015,Africa,Silver,Petrol,Automatic,4.8,31071,41788,6635,Low,277263380
30709,5 Series,2021,Europe,Black,Hybrid,Manual,2,157110,87125,4874,Low,424647250
30710,M3,2016,South America,Black,Hybrid,Automatic,3.4,76529,53620,5849,Low,313623380
30711,X5,2015,North America,Blue,Electric,Automatic,1.6,198401,46556,6012,Low,279894672
30712,X1,2018,Asia,Red,Petrol,Manual,2.2,194212,36095,4716,Low,170224020
30713,X1,2021,Africa,Grey,Petrol,Automatic,2.5,138605,70603,9787,High,690991561
30714,X6,2018,South America,Grey,Hybrid,Automatic,3.2,109260,114414,427,Low,48854778
30715,i3,2011,North America,Grey,Petrol,Manual,4.4,131420,88077,4436,Low,390709572
30716,7 Series,2024,South America,Black,Diesel,Automatic,3.1,131788,39928,6929,Low,276661112
30717,X5,2024,Asia,White,Electric,Automatic,3.5,46001,43450,3765,Low,163589250
30718,M3,2011,Asia,White,Hybrid,Automatic,4.7,75923,117320,9390,High,1101634800
30719,X5,2018,Europe,Silver,Diesel,Automatic,4.1,17200,43348,5303,Low,229874444
30720,5 Series,2010,Africa,Blue,Hybrid,Automatic,1.7,28408,102081,6536,Low,667201416
30721,i8,2014,Middle East,Silver,Petrol,Manual,2.1,197514,57009,8115,High,462628035
30722,5 Series,2010,South America,Red,Diesel,Automatic,1.6,28135,36272,9960,High,361269120
30723,X6,2016,Asia,Grey,Electric,Automatic,1.7,55601,87616,6932,Low,607354112
30724,5 Series,2018,North America,Grey,Electric,Manual,2.7,156200,101844,6805,Low,693048420
30725,X3,2015,Asia,Grey,Diesel,Automatic,4,28790,114515,2049,Low,234641235
30726,7 Series,2023,North America,Black,Petrol,Automatic,2.4,184904,64972,5026,Low,326549272
30727,X3,2011,Middle East,White,Diesel,Automatic,2.9,9934,114907,4188,Low,481230516
30728,X5,2015,Europe,Silver,Electric,Manual,2.9,113379,51715,6833,Low,353368595
30729,7 Series,2018,Asia,Silver,Diesel,Manual,3.6,180097,43362,4986,Low,216202932
30730,X3,2012,Middle East,White,Hybrid,Automatic,4.6,168459,73629,9886,High,727896294
30731,i3,2018,Asia,Grey,Petrol,Manual,4.9,11860,109094,3835,Low,418375490
30732,i8,2017,North America,Grey,Diesel,Automatic,3.6,132463,116575,301,Low,35089075
30733,X6,2024,Middle East,Black,Electric,Automatic,3.3,199339,36805,5769,Low,212328045
30734,i8,2022,Asia,Silver,Diesel,Manual,3.9,58326,39240,5181,Low,203302440
30735,X3,2021,Middle East,Silver,Hybrid,Manual,3.8,115530,49536,1017,Low,50378112
30736,M5,2016,Asia,White,Petrol,Manual,3.3,88600,69126,8176,High,565174176
30737,7 Series,2017,Middle East,Silver,Diesel,Manual,4.1,150342,48711,9496,High,462559656
30738,M3,2019,South America,Black,Electric,Manual,3.2,33607,87833,2993,Low,262884169
30739,5 Series,2015,Asia,White,Hybrid,Automatic,5,70008,53938,1145,Low,61759010
30740,3 Series,2012,South America,Blue,Hybrid,Manual,1.7,78229,55852,428,Low,23904656
30741,X6,2016,South America,Red,Hybrid,Automatic,3.1,149093,78868,3229,Low,254664772
30742,7 Series,2013,Africa,Black,Electric,Automatic,2.9,69709,110140,5844,Low,643658160
30743,3 Series,2020,North America,Blue,Hybrid,Automatic,4.2,115171,101578,5739,Low,582956142
30744,5 Series,2019,Africa,White,Hybrid,Manual,2.2,160262,71411,4037,Low,288286207
30745,M3,2023,South America,Blue,Petrol,Automatic,3,180644,83459,5216,Low,435322144
30746,i3,2014,Asia,Red,Diesel,Manual,3.9,164907,34335,4183,Low,143623305
30747,X1,2017,Middle East,White,Diesel,Manual,3.6,177083,71472,8582,High,613372704
30748,X5,2024,Asia,Black,Electric,Manual,3.4,82611,106586,6816,Low,726490176
30749,3 Series,2016,Asia,Blue,Electric,Automatic,3,26755,33965,6603,Low,224270895
30750,i8,2016,Africa,Blue,Hybrid,Manual,4.1,88554,76944,3203,Low,246451632
30751,X1,2017,Asia,White,Hybrid,Automatic,3.8,52978,114074,2685,Low,306288690
30752,7 Series,2019,Middle East,Black,Electric,Automatic,4.6,44161,91688,148,Low,13569824
30753,X3,2012,Middle East,White,Hybrid,Automatic,4.1,88819,34625,657,Low,22748625
30754,5 Series,2012,Asia,White,Hybrid,Manual,2,109812,38463,5648,Low,217239024
30755,M5,2011,Asia,Grey,Petrol,Manual,3.7,174307,71761,655,Low,47003455
30756,M5,2024,Middle East,Blue,Diesel,Manual,1.7,82589,87131,3338,Low,290843278
30757,5 Series,2010,North America,White,Petrol,Automatic,2.9,93103,105724,300,Low,31717200
30758,i3,2019,Europe,Blue,Electric,Manual,2.9,12698,49328,6042,Low,298039776
30759,i8,2015,Asia,Blue,Hybrid,Manual,4.5,70360,44908,9890,High,444140120
30760,X5,2015,Europe,Grey,Petrol,Manual,2.1,89920,99554,6501,Low,647200554
30761,X1,2022,South America,Blue,Diesel,Automatic,3.8,18200,47317,4429,Low,209566993
30762,M5,2019,Middle East,Black,Hybrid,Manual,2.2,60975,49940,8653,High,432130820
30763,X3,2021,Africa,White,Diesel,Manual,4.8,24032,62943,3346,Low,210607278
30764,X3,2017,South America,Black,Hybrid,Automatic,3.4,183020,104360,3094,Low,322889840
30765,M5,2023,South America,Silver,Diesel,Manual,4,198674,65346,1194,Low,78023124
30766,M5,2015,Middle East,Blue,Electric,Automatic,3.8,143592,50918,1095,Low,55755210
30767,X1,2015,Middle East,Silver,Diesel,Manual,2.6,27921,118536,2884,Low,341857824
30768,7 Series,2010,Africa,Blue,Hybrid,Manual,4.7,127729,47108,727,Low,34247516
30769,3 Series,2021,South America,Red,Diesel,Automatic,3.7,134150,48021,4961,Low,238232181
30770,5 Series,2016,North America,Grey,Electric,Automatic,3.3,33622,56514,1561,Low,88218354
30771,M5,2016,North America,White,Electric,Automatic,3.3,122883,62743,3008,Low,188730944
30772,5 Series,2019,North America,White,Petrol,Manual,4.6,17535,36174,8386,High,303355164
30773,i8,2018,Europe,White,Hybrid,Manual,1.7,32808,119954,6268,Low,751871672
30774,X3,2023,Africa,Silver,Petrol,Manual,2.9,170572,76178,9491,High,723005398
30775,i3,2024,Africa,Red,Hybrid,Automatic,4.4,96645,95227,4451,Low,423855377
30776,X6,2021,North America,White,Hybrid,Manual,1.6,79308,60834,8927,High,543065118
30777,3 Series,2016,Middle East,Grey,Electric,Automatic,3.7,140222,31245,9865,High,308231925
30778,5 Series,2017,Europe,Black,Hybrid,Automatic,2.9,46225,70763,256,Low,18115328
30779,M5,2013,Europe,Blue,Hybrid,Manual,2.2,121626,36066,7064,High,254770224
30780,X5,2018,North America,Grey,Diesel,Manual,3.6,189910,105345,6503,Low,685058535
30781,M5,2024,Africa,Blue,Diesel,Automatic,4.4,19117,69928,4187,Low,292788536
30782,3 Series,2023,North America,Grey,Hybrid,Manual,3.1,152953,66588,9163,High,610145844
30783,X6,2010,Africa,Grey,Petrol,Automatic,2,103213,89358,9357,High,836122806
30784,X1,2017,Middle East,Black,Hybrid,Automatic,2.6,138718,108765,618,Low,67216770
30785,i8,2012,Asia,Blue,Hybrid,Automatic,4.9,57940,95134,1086,Low,103315524
30786,i3,2023,Middle East,White,Petrol,Automatic,1.9,188376,75393,213,Low,16058709
30787,3 Series,2010,Europe,White,Electric,Manual,2.1,97836,32319,7259,High,234603621
30788,i3,2011,Middle East,White,Hybrid,Automatic,5,41679,70171,6097,Low,427832587
30789,X3,2024,Africa,White,Petrol,Manual,4.6,66609,117921,8783,High,1035700143
30790,X3,2015,Asia,Grey,Petrol,Manual,4,126799,38334,4049,Low,155214366
30791,i3,2014,Africa,Silver,Petrol,Automatic,2,3348,43648,7794,High,340192512
30792,i3,2023,North America,Black,Electric,Automatic,2.3,22000,65826,3340,Low,219858840
30793,7 Series,2012,Europe,Red,Hybrid,Manual,2.1,18047,65960,4214,Low,277955440
30794,i3,2018,Africa,Silver,Electric,Manual,3.7,189728,65447,4251,Low,278215197
30795,7 Series,2017,Africa,Blue,Petrol,Manual,2.9,40989,51963,9380,High,487412940
30796,i8,2022,Asia,Grey,Petrol,Automatic,1.7,25469,89466,5555,Low,496983630
30797,X3,2012,South America,White,Hybrid,Automatic,2.5,135040,71673,336,Low,24082128
30798,i8,2011,South America,Silver,Electric,Manual,4.5,89120,94604,5612,Low,530917648
30799,X5,2017,Europe,Black,Diesel,Automatic,4.3,160760,42959,9098,High,390840982
30800,X3,2023,Africa,Black,Petrol,Automatic,3.8,30794,78495,5753,Low,451581735
30801,M3,2024,Europe,Silver,Petrol,Manual,1.8,44871,107585,4954,Low,532976090
30802,i8,2014,Africa,Blue,Petrol,Automatic,4.6,30814,43780,894,Low,39139320
30803,3 Series,2024,Africa,Blue,Electric,Automatic,3.4,168148,52121,8431,High,439432151
30804,X6,2018,Africa,Grey,Petrol,Manual,3.2,52312,37501,5352,Low,200705352
30805,7 Series,2010,Middle East,Blue,Electric,Automatic,4.8,1169,73867,4187,Low,309281129
30806,3 Series,2019,Africa,Red,Diesel,Automatic,1.5,125835,115551,1884,Low,217698084
30807,3 Series,2012,South America,Blue,Electric,Automatic,3.4,118667,104812,7582,High,794684584
30808,7 Series,2014,North America,Black,Electric,Automatic,4.3,74210,67756,9513,High,644562828
30809,X3,2011,North America,Grey,Hybrid,Automatic,1.7,72127,72926,5241,Low,382205166
30810,M5,2012,Europe,Blue,Diesel,Automatic,2.8,156956,51711,8425,High,435665175
30811,i3,2013,North America,White,Petrol,Manual,4.9,122573,103784,4618,Low,479274512
30812,X3,2013,South America,Grey,Hybrid,Manual,2.2,158028,92712,9864,High,914511168
30813,X3,2020,Africa,Black,Petrol,Manual,3.4,127762,80508,7984,High,642775872
30814,M3,2018,Asia,Blue,Electric,Manual,4.1,175187,63444,1579,Low,100178076
30815,i3,2010,South America,Silver,Electric,Automatic,2.9,121089,102529,7735,High,793061815
30816,5 Series,2021,Europe,Blue,Hybrid,Automatic,2.9,180139,37163,4104,Low,152516952
30817,M3,2018,Middle East,Blue,Hybrid,Automatic,1.7,147747,68553,5719,Low,392054607
30818,X1,2024,Africa,Blue,Electric,Manual,2.2,149777,95692,5102,Low,488220584
30819,X5,2018,Europe,Red,Electric,Manual,4.6,166668,88899,9203,High,818137497
30820,M5,2020,Africa,Black,Electric,Automatic,4.4,35788,60756,2069,Low,125704164
30821,3 Series,2015,South America,Black,Petrol,Manual,2.6,158267,69947,8013,High,560485311
30822,M5,2020,Africa,Grey,Hybrid,Manual,2.8,124811,82839,8762,High,725835318
30823,X6,2010,Middle East,Grey,Diesel,Automatic,3,175099,66881,9376,High,627076256
30824,M3,2020,Middle East,White,Petrol,Automatic,2.7,143791,73201,5564,Low,407290364
30825,X6,2022,Africa,White,Diesel,Automatic,3.8,62018,52344,2267,Low,118663848
30826,X1,2021,Middle East,Silver,Hybrid,Manual,1.5,199611,88397,8708,High,769761076
30827,7 Series,2015,South America,Silver,Electric,Manual,4.6,37257,46523,1270,Low,59084210
30828,i3,2017,North America,White,Electric,Manual,2.6,21635,55796,9385,High,523645460
30829,3 Series,2014,South America,Blue,Diesel,Manual,4.6,55421,85734,4668,Low,400206312
30830,3 Series,2014,Asia,Grey,Diesel,Automatic,3.1,56256,105514,8814,High,930000396
30831,X3,2010,Europe,Silver,Hybrid,Manual,4.2,14524,79008,6618,Low,522874944
30832,i3,2010,Middle East,Silver,Petrol,Manual,4.4,105540,114417,6140,Low,702520380
30833,5 Series,2017,Middle East,Red,Electric,Automatic,2.6,65988,41877,7820,High,327478140
30834,7 Series,2022,Middle East,Black,Hybrid,Automatic,3.7,199726,83511,7562,High,631510182
30835,X6,2014,Middle East,Silver,Electric,Manual,3.6,117018,51936,1338,Low,69490368
30836,X1,2017,Middle East,Grey,Diesel,Manual,3.2,102012,61749,5015,Low,309671235
30837,X6,2019,Middle East,Black,Hybrid,Automatic,3.1,158397,73594,7485,High,550851090
30838,X3,2011,North America,White,Diesel,Manual,2.6,41542,105194,9800,High,1030901200
30839,X5,2024,South America,Black,Electric,Manual,2.6,92720,81550,9562,High,779781100
30840,M5,2013,Europe,Grey,Petrol,Manual,3.4,123196,73196,8162,High,597425752
30841,3 Series,2022,Africa,Blue,Electric,Manual,1.6,72535,94623,1965,Low,185934195
30842,X6,2020,Europe,Black,Petrol,Manual,4.8,123222,72656,8609,High,625495504
30843,M5,2023,North America,Blue,Hybrid,Manual,3.8,455,47982,1099,Low,52732218
30844,M5,2019,Europe,Black,Hybrid,Automatic,3.1,79261,98374,4133,Low,406579742
30845,5 Series,2018,Asia,White,Electric,Manual,1.7,11663,59486,9263,High,551018818
30846,M3,2022,Middle East,Blue,Hybrid,Manual,3.7,37211,99844,6764,Low,675344816
30847,M3,2012,North America,Grey,Hybrid,Automatic,1.6,140480,81010,5316,Low,430649160
30848,X3,2015,South America,Grey,Electric,Manual,3.9,142781,104250,5796,Low,604233000
30849,i3,2020,Africa,Black,Hybrid,Automatic,1.8,19749,115853,2430,Low,281522790
30850,5 Series,2016,Middle East,Silver,Electric,Automatic,3.8,83710,46344,4052,Low,187785888
30851,M5,2012,Africa,Blue,Petrol,Automatic,2.9,172286,94987,2401,Low,228063787
30852,i8,2010,Africa,Silver,Electric,Automatic,3.8,6236,73948,355,Low,26251540
30853,3 Series,2011,Asia,Black,Diesel,Manual,2,153438,65280,3253,Low,212355840
30854,X6,2020,Asia,Blue,Hybrid,Automatic,1.9,74298,94214,9487,High,893808218
30855,X3,2023,South America,Silver,Electric,Automatic,2.4,93330,82285,6433,Low,529339405
30856,7 Series,2019,Africa,Blue,Hybrid,Automatic,2.9,45320,72083,2060,Low,148490980
30857,i3,2016,Middle East,Red,Hybrid,Automatic,2.4,74590,56540,2930,Low,165662200
30858,M3,2016,Europe,Grey,Diesel,Automatic,1.8,195268,99360,510,Low,50673600
30859,X1,2021,Middle East,Silver,Electric,Manual,2.6,199446,89069,1515,Low,134939535
30860,X1,2010,Africa,Black,Petrol,Automatic,4,199533,39638,9154,High,362846252
30861,i3,2019,Europe,Silver,Electric,Automatic,3.5,64182,80049,2671,Low,213810879
30862,i8,2016,Africa,Grey,Electric,Manual,4.9,2132,104954,4529,Low,475336666
30863,3 Series,2024,Asia,White,Petrol,Manual,3,72556,84915,8392,High,712606680
30864,i3,2019,North America,Grey,Diesel,Manual,2.7,79928,74548,6096,Low,454444608
30865,i8,2020,Europe,Grey,Electric,Manual,3.9,915,90801,3639,Low,330424839
30866,X1,2015,South America,Black,Diesel,Automatic,2.9,33147,30674,7285,High,223460090
30867,X1,2020,Africa,Red,Petrol,Manual,3.7,52910,40363,7992,High,322581096
30868,X5,2015,South America,Red,Hybrid,Automatic,4.8,106700,57682,7218,High,416348676
30869,X3,2016,Asia,Grey,Electric,Automatic,3.2,182150,106597,4577,Low,487894469
30870,M3,2016,Asia,Silver,Petrol,Manual,3.2,113313,104024,7997,High,831879928
30871,X3,2010,South America,Red,Diesel,Manual,4.2,169911,96656,3559,Low,343998704
30872,i3,2019,Africa,Black,Hybrid,Automatic,4.1,171635,96764,5741,Low,555522124
30873,i8,2014,North America,White,Petrol,Automatic,3.3,52560,35656,2404,Low,85717024
30874,5 Series,2024,Asia,Silver,Diesel,Automatic,1.7,198813,68139,9983,High,680231637
30875,5 Series,2023,North America,Red,Diesel,Manual,4.9,196803,57796,1604,Low,92704784
30876,5 Series,2023,Middle East,Grey,Hybrid,Manual,2.8,175619,66325,3145,Low,208592125
30877,i3,2017,Asia,Red,Petrol,Manual,2.6,188401,102280,2168,Low,221743040
30878,X1,2017,Middle East,Silver,Petrol,Automatic,4.9,92324,42081,8633,High,363285273
30879,3 Series,2012,Europe,Blue,Petrol,Automatic,4.6,195110,38255,6404,Low,244985020
30880,3 Series,2012,North America,Red,Petrol,Automatic,2.7,193571,66468,138,Low,9172584
30881,X1,2016,North America,Black,Diesel,Automatic,2.6,154254,47547,5524,Low,262649628
30882,X5,2024,Middle East,Grey,Hybrid,Automatic,4,40405,53115,6955,Low,369414825
30883,M5,2013,South America,Silver,Petrol,Manual,2.7,182947,38350,4994,Low,191519900
30884,7 Series,2015,South America,Grey,Electric,Automatic,2.4,5628,118706,3492,Low,414521352
30885,X3,2018,Middle East,Grey,Diesel,Automatic,4.9,199519,71761,498,Low,35736978
30886,5 Series,2019,Africa,White,Hybrid,Manual,3.5,69449,42506,5292,Low,224941752
30887,i8,2011,Africa,Black,Electric,Automatic,4.2,146154,65886,579,Low,38147994
30888,X3,2011,North America,Grey,Electric,Automatic,4,32720,35524,7347,High,260994828
30889,5 Series,2015,Middle East,White,Diesel,Automatic,4.1,135914,59716,3516,Low,209961456
30890,X5,2012,Middle East,Blue,Petrol,Manual,4.7,150527,60492,1654,Low,100053768
30891,M3,2010,Asia,Silver,Hybrid,Automatic,3.3,142583,71422,2772,Low,197981784
30892,M5,2011,Europe,Red,Hybrid,Manual,4.1,76794,37197,6177,Low,229765869
30893,X6,2023,Asia,Blue,Electric,Automatic,4.3,100741,62964,5826,Low,366828264
30894,3 Series,2022,Asia,Silver,Diesel,Automatic,4.8,84588,88547,5523,Low,489045081
30895,M5,2016,Africa,White,Hybrid,Manual,4,86137,52125,8318,High,433575750
30896,X6,2013,Africa,Red,Electric,Manual,4.6,179314,46229,779,Low,36012391
30897,M5,2021,Asia,Silver,Petrol,Automatic,1.8,12256,81457,9484,High,772538188
30898,X6,2011,Europe,Grey,Petrol,Manual,1.9,152787,98153,2320,Low,227714960
30899,i8,2020,Middle East,Blue,Diesel,Automatic,2.1,14093,59825,1053,Low,62995725
30900,X6,2021,South America,Black,Diesel,Manual,2,121834,37897,3406,Low,129077182
30901,i8,2021,Europe,Silver,Diesel,Manual,1.8,51099,66512,8102,High,538880224
30902,i3,2017,Europe,Blue,Electric,Manual,1.9,14579,115102,1479,Low,170235858
30903,X5,2013,North America,Grey,Electric,Manual,5,155899,83826,9559,High,801292734
